name	domain	phylum	functional_group	signal_source	tea_primary	confidence_score	module_completeness_detail
S__GCA_905181645.1	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__TARA_ARC_108_MAG_00172	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:0.75;W00008:0;W00010:1;W00011:0.5
S__GCF_001293165.1	d__Bacteria	p__Proteobacteria	Sulfate_reduction_diagenetic	diagenetic_in_situ	SO4--	0.99	M00596:1
S__IMGVR_UViG_3300009443_000008	d__Viruses	p__Uroviricota	Virus_modulator	pelagic_export	""	0.9	""
S__GCF_009930795.1	d__Bacteria	p__Actinobacteriota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:0.67;W00008:0.33;W00010:1;W00011:0.38
S__3300024344_27	d__Bacteria	p__Bacteroidota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.38
S__3300027844_58	d__Archaea	p__Thermoplasmatota	Pelagic_heterotroph_MGII	pelagic_export	O2	0.85	""
S__GCA_019057795.1	d__Archaea	p__Asgardarchaeota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.25
S__TARA_ARC_108_MAG_00206	d__Bacteria	p__Myxococcota_A	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.62
S__GCA_015660155.1	d__Bacteria	p__Verrucomicrobiota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.25
S__GCA_905182375.1	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__GCA_018676395.1	d__Archaea	p__Thermoproteota	Nitrification_AOA	pelagic_export	O2	0.85	""
S__GCA_902727865.1	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__GCA_001542995.1	d__Bacteria	p__Nitrospinota	Nitrite_oxidation_NOB	pelagic_export	O2	0.85	""
S__GCA_012960105.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.67;W00010:0;W00011:0.62
S__GCA_002733945.2	d__Bacteria	p__Campylobacterota	Unknown	uncertain	Unknown	0.1	""
S__GCA_004356685.1	d__Bacteria	p__Desulfobacterota_D	Sulfate_reduction_diagenetic	diagenetic_in_situ	SO4--	0.85	""
S__GCA_905182665.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.62
S__GCA_017854345.1	d__Bacteria	p__Verrucomicrobiota	Particle_heterotroph	particle_associated	O2	0.85	""
S__TARA_AON_NCLDV_00003	d__Viruses	p__Nucleocytoviricota	Virus_modulator	pelagic_export	""	0.9	""
S__TARA_SOC_28_MAG_00041	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__GCA_002695315.1	d__Bacteria	p__Chloroflexota	Dehalococcoidia	diagenetic_in_situ	CO2	0.85	""
S__3300000322_5	d__Archaea	p__Thermoplasmatota	Pelagic_heterotroph_MGII	pelagic_export	O2	0.85	""
S__GCA_004357385.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.67;W00010:0;W00011:0.38
S__GCA_019058135.1	d__Archaea	p__Asgardarchaeota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0
S__IMGVR_UViG_GVMAG-S-1096102-67_000001	d__Viruses	p__Nucleocytoviricota	Virus_modulator	pelagic_export	""	0.9	""
S__3300000124_6	d__Bacteria	p__Nitrospirota	Nitrite_oxidation_NOB	pelagic_export	O2	0.85	""
S__GCA_016190945.1	d__Bacteria	p__Acidobacteriota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.38
S__GCA_905620485.1	d__Archaea	p__Thermoproteota	Nitrification_AOA	pelagic_export	O2	0.895	M00528:0.5
S__3300027847_15	d__Bacteria	p__Verrucomicrobiota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.5
S__GCA_905618925.1	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__3300024431_33	d__Bacteria	p__Actinobacteriota	Core_heterotrophy	uncertain	O2	0.7	""
S__GCA_000981625.1	d__Bacteria	p__Bacteroidota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.5
S__GCA_004357495.1	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__Schulz_GVMAG_S_403982_53	d__Viruses	p__Nucleocytoviricota	Virus_modulator	pelagic_export	""	0.9	""
S__TARA_SOC_28_MAG_00018	d__Bacteria	p__Bacteroidota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.5
S__GCA_018669945.1	d__Bacteria	p__Bacteroidota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.38
S__GCA_905181885.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.38
S__3300026190_2	d__Bacteria	p__Planctomycetota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.38
S__GCA_017858365.1	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__TARA_PSW_86_MAG_00162	d__Bacteria	p__Planctomycetota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.5
S__GCA_018692035.1	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__TARA_ARC_108_MAG_00153	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__GCA_014239895.1	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__GCA_013215565.1	d__Bacteria	p__Myxococcota_A	Core_heterotrophy	pelagic_export	O2	0.99	M00307:0.75;W00008:0.33;W00010:1;W00011:0.75
S__IMGVR_UViG_3300025874_000005	d__Viruses	p__Uroviricota	Virus_modulator	pelagic_export	""	0.9	""
S__GCA_003233615.1	d__Bacteria	p__Nitrospirota	Nitrite_oxidation_NOB	pelagic_export	O2	0.85	""
S__GCA_905620495.1	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__GCA_002700285.1	d__Bacteria	p__Bacteroidota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.62
S__3300027687_10	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.5
S__3300012045_6	d__Bacteria	p__Actinobacteriota	Core_heterotrophy	uncertain	O2	0.7	""
S__GCF_004137345.1	d__Bacteria	p__Actinobacteriota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.75
S__TARA_ARC_108_MAG_00057	d__Bacteria	p__Actinobacteriota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:0.67;W00008:0.33;W00010:1;W00011:0.75
S__3300021508_9	d__Bacteria	p__Actinobacteriota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0
S__GCA_000496475.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.67;W00010:1;W00011:0.75
S__3300002154_2	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.62
S__GCA_002295725.1	d__Bacteria	p__Gemmatimonadota	Core_heterotrophy	pelagic_export	O2	0.6	""
S__TARA_MED_95_MAG_00192	d__Bacteria	p__Planctomycetota	Particle_heterotroph	particle_associated	O2	0.85	""
S__3300025897_34	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__GCA_905182325.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.62
S__GCA_905477485.1	d__Bacteria	p__Bacteroidota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:0.5;W00008:0;W00010:1;W00011:0.5
S__3300026080_15	d__Bacteria	p__Verrucomicrobiota	Particle_heterotroph	particle_associated	O2	0.85	""
S__GCF_015752205.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.75
S__GCF_002835995.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.5
S__GCA_003457335.1	d__Bacteria	p__Actinobacteriota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:0.33;W00008:0.33;W00010:1;W00011:0.75
S__3300024431_52	d__Archaea	p__Thermoproteota	Nitrification_AOA	pelagic_export	O2	0.895	M00528:0.5
S__GCA_018780025.1	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__TARA_ARC_108_MAG_00142	d__Bacteria	p__Verrucomicrobiota	Particle_heterotroph	particle_associated	O2	0.85	""
S__3300024058_15	d__Bacteria	p__Desulfobacterota_D	Sulfate_reduction_diagenetic	diagenetic_in_situ	SO4--	0.85	""
S__3300000144_1	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__3300027839_4	d__Bacteria	p__Planctomycetota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.38
S__GCA_905182355.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.62
S__GCA_002733575.1	d__Bacteria	p__Planctomycetota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.38
S__GCA_002163005.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:1;W00010:0;W00011:0.38
S__GCA_002336655.1	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__GCA_015663455.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.67;W00010:1;W00011:0.62
S__GCA_002317795.1	d__Archaea	p__Thermoproteota	Nitrification_AOA	pelagic_export	O2	0.895	M00528:0.5
S__GCA_014240355.1	d__Bacteria	p__Verrucomicrobiota	Particle_heterotroph	particle_associated	O2	0.85	""
S__3300027976_22	d__Bacteria	p__Verrucomicrobiota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:0.33;W00008:0.33;W00010:1;W00011:0.75
S__3300027839_20	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.75
S__3300025719_14	d__Bacteria	p__Proteobacteria	Sulfate_reduction_diagenetic	diagenetic_in_situ	SO4--	0.99	M00596:1
S__GCA_002701865.2	d__Bacteria	p__Desulfobacterota_D	Sulfate_reduction_diagenetic	diagenetic_in_situ	SO4--	0.85	""
S__GCA_002733285.1	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__3300026265_18	d__Archaea	p__Thermoplasmatota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.38
S__IMGVR_UViG_3300027813_000042	d__Viruses	p__Uroviricota	Virus_modulator	pelagic_export	""	0.9	""
S__GCA_012965105.1	d__Archaea	p__Thermoplasmatota	Pelagic_heterotroph_MGII	pelagic_export	O2	0.85	""
S__GCF_014077045.1	d__Bacteria	p__Proteobacteria	Denitrification	particle_associated	NO3-	0.99	M00530:1
S__TARA_PON_NCLDV_00047	d__Viruses	p__Nucleocytoviricota	Virus_modulator	pelagic_export	""	0.9	""
S__TARA_ARC_108_MAG_00073	d__Bacteria	p__Bacteroidota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.38
S__3300027839_47	d__Bacteria	p__Chloroflexota	Dehalococcoidia	diagenetic_in_situ	CO2	0.85	""
S__3300027844_32	d__Bacteria	p__Chloroflexota	Dehalococcoidia	diagenetic_in_situ	CO2	0.85	""
S__TARA_ARC_NCLDV_00188	d__Viruses	p__Nucleocytoviricota	Virus_modulator	pelagic_export	""	0.9	""
S__GCA_004124295.1	d__Bacteria	p__Marinisomatota	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__GCA_002401885.1	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.67;W00010:0;W00011:0.62
S__3300026084_6	d__Bacteria	p__Gemmatimonadota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.67;W00010:0;W00011:0.5
S__GCA_002430605.1	d__Bacteria	p__Verrucomicrobiota	Particle_heterotroph	particle_associated	O2	0.85	""
S__GCA_018664745.1	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__3300022827_4	d__Bacteria	p__Bacteroidota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.75
S__GCA_002696165.1	d__Bacteria	p__Planctomycetota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.5
S__GCA_000213335.2	d__Bacteria	p__SAR324	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__3300027844_24	d__Bacteria	p__Proteobacteria	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.67;W00010:0;W00011:0.5
S__GCA_002686265.1	d__Bacteria	p__Planctomycetota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:0;W00011:0.5
S__3300025699_19	d__Bacteria	p__Bacteroidota	Particle_heterotroph	particle_associated	O2	0.85	""
S__3300020396_35	d__Bacteria	p__Proteobacteria	Pelagic_heterotroph	pelagic_export	O2	0.85	""
S__GCA_018703065.1	d__Bacteria	p__Planctomycetota	Core_heterotrophy	pelagic_export	O2	0.99	M00307:1;W00008:0.33;W00010:1;W00011:0.25
